1508598801687,MAG,-2.3999999,-36.6,-19.02
1508598801879,ACCEL,-0.7469909,7.5944076,6.6175733
1508598801887,MAG,-2.34,-36.42,-18.96
1508598801970,ACCEL,-0.6991069,7.603985,6.789956
1508598801988,ACCEL,-0.6799533,7.651869,6.7133417
1508598802008,ACCEL,-0.5267244,7.6710224,6.943185
1508598802027,ACCEL,-0.50757074,7.6710224,6.8282633
1508598802047,ACCEL,-0.545878,7.795521,6.646304
1508598802070,ACCEL,-0.545878,7.785944,6.655881
1508598802090,MAG,-2.28,-36.239998,-18.96
1508598802090,ACCEL,-0.49799395,7.699753,6.8665705
1508598802108,ACCEL,-0.5554548,7.680599,6.6750345
1508598802127,ACCEL,-0.50757074,7.651869,6.8761473
1508598802147,ACCEL,-0.5746084,7.7572136,6.6846113
1508598802169,ACCEL,-0.59376204,7.728483,6.8091097
1508598802188,ACCEL,-0.5363012,7.728483,6.991069
1508598802206,ACCEL,-0.61291564,7.728483,6.7133417
1508598802226,ACCEL,-0.62249243,7.747637,6.694188
1508598802246,ACCEL,-0.60333884,7.7572136,6.6271505
1508598802266,ACCEL,-0.5746084,7.824251,6.6750345
1508598802286,ACCEL,-0.5650316,7.7572136,6.9527617
1508598802288,MAG,-2.22,-36.18,-19.02
1508598802308,ACCEL,-0.62249243,7.776367,6.5601125
1508598802326,ACCEL,-0.5554548,7.795521,6.5122285
1508598802345,ACCEL,-0.6607997,8.025364,6.215348
1508598802369,ACCEL,-0.45968673,7.833828,6.435614
1508598802384,ACCEL,-0.51714754,7.7189064,6.253655
1508598802405,ACCEL,-0.45010993,7.73806,6.588843
1508598802425,ACCEL,-0.4405331,7.833828,6.6846113
1508598802444,ACCEL,-0.5650316,7.8050976,6.799533
1508598802466,ACCEL,-0.7374141,7.7667904,6.8569937
1508598802484,ACCEL,-0.60333884,7.795521,6.9048777
1508598802489,MAG,-2.1599998,-36.18,-19.02
1508598802504,ACCEL,-0.61291564,7.824251,6.7133417
1508598802522,ACCEL,-0.47884035,7.824251,6.751649
1508598802544,ACCEL,-0.50757074,7.7667904,6.6846113
1508598802563,ACCEL,-0.61291564,7.776367,6.5505357
1508598802584,ACCEL,-0.5267244,7.785944,6.493075
1508598802604,ACCEL,-0.63206923,7.9104424,6.5026517
1508598802622,ACCEL,-0.545878,7.73806,6.6079965
1508598802641,ACCEL,-0.545878,7.8529816,6.7612257
1508598802662,ACCEL,-0.6607997,7.8625584,6.5218053
1508598802681,ACCEL,-0.63206923,7.728483,6.5026517
1508598802687,MAG,-2.1,-36.18,-19.08
1508598802706,ACCEL,-0.6512229,7.795521,6.38773
1508598802721,ACCEL,-0.49799395,7.872135,6.7133417
1508598802741,ACCEL,-0.51714754,7.73806,6.8186865
1508598802760,ACCEL,-0.58418524,7.73806,6.7324953
1508598802779,ACCEL,-0.5363012,7.8050976,6.703765
1508598802805,ACCEL,-0.48841715,7.843405,6.588843
1508598802821,ACCEL,-0.45010993,7.9391727,6.3111157
1508598802839,ACCEL,-0.46926352,7.73806,6.339846
1508598802859,ACCEL,-0.5554548,7.651869,6.2728086
1508598802878,ACCEL,-0.46926352,7.7572136,6.8091097
1508598802887,MAG,-2.04,-36.18,-19.08
1508598802900,ACCEL,-0.36391866,8.00621,7.1826053
1508598802920,ACCEL,-0.36391866,8.025364,6.8091097
1508598802941,ACCEL,-0.5267244,7.8050976,6.1387334
1508598802959,ACCEL,-0.63206923,7.785944,6.4068837
1508598802977,ACCEL,-0.49799395,7.73806,6.7324953
1508598802998,ACCEL,-0.48841715,7.776367,6.6079965
1508598803017,ACCEL,-0.45010993,7.824251,6.588843
1508598803040,ACCEL,-0.40222588,7.9391727,6.6654577
1508598803056,ACCEL,-0.33518824,7.881712,6.579266
1508598803076,ACCEL,-0.38307226,7.872135,6.5696893
1508598803087,MAG,-1.9799999,-36.18,-19.08
1508598803096,ACCEL,-0.35434186,7.8146744,6.588843
1508598803116,ACCEL,-0.34476504,7.8625584,6.5601125
1508598803136,ACCEL,-0.33518824,7.8529816,6.4260373
1508598803156,ACCEL,-0.37349546,7.872135,6.4164605
1508598803175,ACCEL,-0.4309563,7.8529816,6.6079965
1508598803195,ACCEL,-0.49799395,7.881712,6.6175733
1508598803215,ACCEL,-0.4309563,7.833828,6.579266
1508598803237,ACCEL,-0.45968673,7.881712,6.588843
1508598803254,ACCEL,-0.5746084,7.785944,6.540959
1508598803274,ACCEL,-0.545878,7.728483,6.5026517
1508598803288,MAG,-1.9799999,-36.18,-19.14
1508598803293,ACCEL,-0.51714754,7.8146744,6.540959
1508598803315,ACCEL,-0.40222588,7.8529816,6.540959
1508598803333,ACCEL,-0.4309563,7.8912888,6.4547677
1508598803355,ACCEL,-0.41180268,7.824251,6.5026517
1508598803375,ACCEL,-0.38307226,7.872135,6.397307
1508598803394,ACCEL,-0.35434186,7.824251,6.4643445
1508598803412,ACCEL,-0.34476504,7.8912888,6.493075
1508598803435,ACCEL,-0.32561144,7.8625584,6.4547677
1508598803457,ACCEL,-0.35434186,7.7667904,6.5984197
1508598803473,ACCEL,-0.32561144,7.795521,6.9144545
1508598803488,MAG,-1.9799999,-36.18,-19.14
1508598803491,ACCEL,-0.35434186,7.8625584,6.847417
1508598803511,ACCEL,-0.4309563,7.843405,6.7612257
1508598803531,ACCEL,-0.50757074,7.8146744,6.7229185
1508598803550,ACCEL,-0.48841715,7.785944,6.5696893
1508598803571,ACCEL,-0.50757074,7.7189064,6.4068837
1508598803591,ACCEL,-0.49799395,7.7572136,6.4260373
1508598803612,ACCEL,-0.50757074,7.699753,6.5122285
1508598803630,ACCEL,-0.46926352,7.699753,6.6079965
1508598803651,ACCEL,-0.45968673,7.833828,6.703765
1508598803669,ACCEL,-0.4213795,7.8050976,6.6750345
1508598803689,MAG,-1.9799999,-36.18,-19.14
1508598803691,ACCEL,-0.49799395,7.9583263,6.5601125
1508598803710,ACCEL,-0.4213795,7.833828,6.5505357
1508598803732,ACCEL,-0.36391866,7.7189064,6.7229185
1508598803751,ACCEL,-0.30645782,7.7667904,6.7229185
1508598803771,ACCEL,-0.32561144,7.843405,6.7324953
1508598803789,ACCEL,-0.35434186,7.795521,6.646304
1508598803809,ACCEL,-0.38307226,7.8050976,6.694188
1508598803828,ACCEL,-0.37349546,7.843405,6.6175733
1508598803852,ACCEL,-0.37349546,7.747637,6.579266
1508598803873,ACCEL,-0.39264908,7.7093296,6.6367273
1508598803889,MAG,-1.9799999,-36.18,-19.14
1508598803890,ACCEL,-0.4213795,7.73806,6.8186865
1508598803908,ACCEL,-0.45010993,7.833828,6.742072
1508598803928,ACCEL,-0.39264908,7.8625584,6.7612257
1508598803947,ACCEL,-0.37349546,7.8529816,6.588843
1508598803967,ACCEL,-0.4405331,7.7667904,6.579266
1508598803986,ACCEL,-0.61291564,7.651869,6.5696893
1508598804009,ACCEL,-0.5650316,7.603985,6.6846113
1508598804026,ACCEL,-0.46926352,7.7189064,6.7229185
1508598804045,ACCEL,-0.35434186,7.785944,6.789956
1508598804068,ACCEL,-0.45968673,7.8529816,6.6750345
1508598804088,ACCEL,-0.48841715,7.795521,6.6079965
1508598804089,MAG,-1.9799999,-36.18,-19.14
1508598804105,ACCEL,-0.46926352,7.795521,6.588843
1508598804126,ACCEL,-0.38307226,7.833828,6.588843
1508598804146,ACCEL,-0.33518824,7.9391727,6.8282633
1508598804165,ACCEL,-0.37349546,7.9391727,7.0006456
1508598804188,ACCEL,-0.5267244,7.97748,6.943185
1508598804203,ACCEL,-0.545878,7.6614456,6.943185
1508598804224,ACCEL,-0.4309563,7.728483,6.7708025
1508598804243,ACCEL,-0.29688102,7.8912888,6.8761473
1508598804262,ACCEL,-0.545878,7.747637,6.244078
1508598804283,ACCEL,-0.6607997,7.52737,6.0525417
1508598804289,MAG,-1.9799999,-36.18,-19.14
1508598804308,ACCEL,-0.63206923,7.4124484,5.861006
1508598804322,ACCEL,-0.36391866,7.6231384,6.2823853
1508598804342,ACCEL,-0.22026655,7.8146744,6.83784
1508598804362,ACCEL,-0.39264908,7.833828,7.0006456
1508598804386,ACCEL,-0.61291564,7.6710224,6.799533
1508598804403,ACCEL,-0.6607997,7.6710224,6.7803793
1508598804425,ACCEL,-0.41180268,7.680599,6.8761473
1508598804441,ACCEL,-0.2873042,7.7189064,6.981492
1508598804461,ACCEL,-0.39264908,7.603985,6.703765
1508598804483,ACCEL,-0.40222588,7.517793,6.8091097
1508598804489,MAG,-1.9799999,-36.18,-19.14
1508598804507,ACCEL,-0.2777274,7.5944076,7.019799
1508598804524,ACCEL,-0.24899697,7.824251,7.192182
1508598804540,ACCEL,-0.2681506,7.795521,7.07726
1508598804560,ACCEL,-0.32561144,7.8146744,6.4643445
1508598804580,ACCEL,-0.36391866,7.7189064,6.3111157
1508598804600,ACCEL,-0.38307226,7.603985,6.253655
1508598804619,ACCEL,-0.50757074,7.7189064,6.435614
1508598804639,ACCEL,-0.36391866,7.776367,7.240066
1508598804659,ACCEL,-0.34476504,7.728483,7.2304893
1508598804679,ACCEL,-0.6991069,7.9008656,6.5696893
1508598804688,MAG,-1.9799999,-36.239998,-19.14
1508598804699,ACCEL,-0.80445176,7.881712,5.93762
1508598804719,ACCEL,-0.33518824,7.7093296,6.5984197
1508598804738,ACCEL,-0.25857377,7.7572136,6.8761473
1508598804758,ACCEL,-0.2681506,7.728483,6.789956
1508598804778,ACCEL,-0.46926352,7.747637,6.483498
1508598804799,ACCEL,-0.40222588,7.843405,6.6271505
1508598804824,ACCEL,-0.23942018,7.833828,6.8761473
1508598804838,ACCEL,-0.20111294,7.776367,7.297527
1508598804857,ACCEL,-0.34476504,7.824251,7.326257
1508598804877,ACCEL,-0.4213795,7.603985,6.6271505
1508598804888,MAG,-1.9799999,-36.239998,-19.14
1508598804897,ACCEL,-0.79487497,7.6614456,5.803545
1508598804917,ACCEL,-0.5267244,7.7572136,6.2345014
1508598804937,ACCEL,-0.10534488,7.699753,6.7324953
1508598804956,ACCEL,-0.11492168,7.5561004,6.38773
1508598804976,ACCEL,-0.19153613,7.5944076,6.397307
1508598804995,ACCEL,-0.19153613,7.642292,6.694188
1508598805019,ACCEL,-0.2777274,7.489063,6.38773
1508598805036,ACCEL,-0.31603462,7.6135616,6.579266
1508598805058,ACCEL,-0.22026655,7.5848308,7.3071036
1508598805075,ACCEL,-0.2681506,7.5561004,7.28795
1508598805090,MAG,-1.9799999,-36.239998,-19.14
1508598805095,ACCEL,-0.33518824,7.5944076,7.249643
1508598805115,ACCEL,-0.32561144,7.6135616,7.1347213
1508598805137,ACCEL,-0.30645782,7.690176,7.0102224
1508598805155,ACCEL,-0.2681506,7.5944076,6.751649
1508598805173,ACCEL,-0.18195933,7.575254,6.540959
1508598805193,ACCEL,-0.1340753,7.6614456,6.6175733
1508598805213,ACCEL,-0.02873042,7.6614456,6.943185
1508598805237,ACCEL,-0.019153614,7.632715,6.8761473
1508598805252,ACCEL,-0.08619126,7.575254,6.8282633
1508598805275,ACCEL,-0.20111294,7.5561004,6.9240313
1508598805291,MAG,-1.9799999,-36.239998,-19.14
1508598805292,ACCEL,-0.16280572,7.632715,6.83784
1508598805312,ACCEL,-0.11492168,7.642292,6.7133417
1508598805334,ACCEL,-0.18195933,7.6614456,6.703765
1508598805356,ACCEL,-0.50757074,7.6710224,6.83784
1508598805373,ACCEL,-0.4309563,7.536947,7.0581064
1508598805491,MAG,-2.04,-36.239998,-19.14
1508598805569,ACCEL,-0.32561144,7.6231384,6.655881
1508598805688,MAG,-2.1,-36.239998,-19.199999
1508598805768,ACCEL,-0.08619126,7.536947,7.4603324
1508598805889,MAG,-2.1599998,-36.239998,-19.26
1508598805968,ACCEL,-0.2873042,7.603985,6.9144545
1508598806090,MAG,-2.28,-36.239998,-19.32
1508598806163,ACCEL,-0.22026655,7.5465236,6.7612257
1508598806289,MAG,-2.3999999,-36.18,-19.38
1508598806360,ACCEL,0.36391866,7.2783732,8.839393
1508598806490,MAG,-2.52,-36.18,-19.439999
1508598806560,ACCEL,-0.16280572,5.3438582,7.4507556
1508598806689,MAG,-2.76,-36.12,-19.56
1508598806756,ACCEL,-0.5554548,6.5505357,7.73806
1508598806889,MAG,-2.82,-35.88,-19.859999
1508598806954,ACCEL,-0.641646,7.2783732,7.872135
1508598807090,MAG,-2.9399998,-35.7,-20.22
1508598807151,ACCEL,1.1300632,5.2768207,9.950302
1508598807290,MAG,-2.9399998,-35.399998,-20.52
1508598807349,ACCEL,-1.6280571,4.6255975,9.586384
1508598807491,MAG,-2.9399998,-34.739998,-21.06
1508598807547,ACCEL,-2.1547816,7.1155677,6.6271505
1508598807690,MAG,-2.76,-34.2,-21.6
1508598807744,ACCEL,-2.480393,7.374141,7.1251445
1508598807890,MAG,-2.34,-33.719997,-22.08
1508598807943,ACCEL,-2.815581,7.326257,6.0716953
1508598808092,MAG,-1.68,-33.36,-22.5
1508598808142,ACCEL,-2.6240451,7.4124484,6.3781533
1508598808291,MAG,-0.78,-33.059998,-22.859999
1508598808340,ACCEL,-2.183512,7.651869,6.799533
1508598808492,MAG,0.17999999,-32.94,-23.039999
1508598808539,ACCEL,-1.5801731,7.632715,6.8091097
1508598808691,MAG,1.0799999,-32.82,-23.16
1508598808733,ACCEL,-1.9153614,7.6710224,6.3589997
1508598808891,MAG,2.04,-32.88,-23.22
1508598808932,ACCEL,-1.8579005,7.7667904,6.5122285
1508598809091,MAG,2.8799999,-33.42,-22.98
1508598809129,ACCEL,-1.8004397,7.6614456,6.4068837
1508598809291,MAG,3.6,-33.899998,-22.56
1508598809328,ACCEL,-2.0015526,7.6231384,6.531382
1508598809492,MAG,4.08,-34.32,-22.199999
1508598809525,ACCEL,-2.0685902,7.7189064,4.6255975
1508598809691,MAG,4.3199997,-34.62,-21.779999
1508598809726,ACCEL,-2.1260512,7.5848308,6.4643445
1508598809891,MAG,4.38,-35.04,-21.3
1508598809922,ACCEL,-2.0015526,7.5561004,6.5026517
1508598810092,MAG,4.38,-35.46,-20.76
1508598810118,ACCEL,-1.9440918,7.575254,6.5984197
1508598810292,MAG,4.38,-35.82,-20.34
1508598810316,ACCEL,-1.3599066,7.651869,6.847417
1508598810404,ACCEL,-1.3790601,7.5465236,6.742072
1508598810423,ACCEL,-1.3215994,7.5944076,6.742072
1508598810444,ACCEL,-1.2258313,7.651869,6.5984197
1508598810463,ACCEL,-1.1587936,7.7667904,6.847417
1508598810483,ACCEL,-1.2162545,7.690176,6.6846113
1508598810492,MAG,4.3199997,-36.12,-19.92
1508598810503,ACCEL,-1.2258313,7.6710224,6.6271505
1508598810523,ACCEL,-1.2545617,7.6231384,6.7133417
1508598810543,ACCEL,-1.2449849,7.6231384,6.6175733
1508598810562,ACCEL,-1.2545617,7.632715,6.445191
1508598810582,ACCEL,-1.2354081,7.680599,6.531382
1508598810602,ACCEL,-1.2162545,7.6231384,6.6654577
1508598810621,ACCEL,-1.3215994,7.6231384,6.7229185
1508598810641,ACCEL,-1.340753,7.6135616,6.9623384
1508598810661,ACCEL,-1.2545617,7.7572136,7.0964136
1508598810681,ACCEL,-1.2354081,7.7189064,6.8282633
1508598810692,MAG,4.2,-36.36,-19.56
1508598810701,ACCEL,-1.2066777,7.73806,6.5696893
1508598810721,ACCEL,-1.1779473,7.642292,6.588843
1508598810740,ACCEL,-1.2258313,7.603985,6.6271505
1508598810760,ACCEL,-1.2162545,7.6231384,6.751649
1508598810780,ACCEL,-1.2737153,7.575254,6.6367273
1508598810800,ACCEL,-1.4269443,7.6614456,6.6654577
1508598810819,ACCEL,-1.292869,7.603985,6.8186865
1508598810839,ACCEL,-1.1779473,7.651869,6.7708025
1508598810859,ACCEL,-1.2641385,7.536947,6.38773
1508598810879,ACCEL,-1.685518,7.297527,6.291962
1508598810892,MAG,4.02,-36.54,-19.38
1508598810899,ACCEL,-1.532289,7.3166804,6.493075
1508598810918,ACCEL,-1.2449849,7.6614456,6.6271505
1508598810938,ACCEL,-0.9959879,8.121132,6.943185
1508598810958,ACCEL,-0.8714894,8.063671,6.885724
1508598810978,ACCEL,-1.0151415,7.7093296,6.588843
1508598810997,ACCEL,-1.0151415,7.824251,6.8091097
1508598811017,ACCEL,-0.9672575,7.690176,6.847417
1508598811036,ACCEL,-0.9768343,7.728483,6.83784
1508598811056,ACCEL,-1.0055647,7.872135,7.019799
1508598811076,ACCEL,-1.1204864,7.795521,7.019799
1508598811092,MAG,3.84,-36.719997,-19.26
1508598811096,ACCEL,-1.2066777,7.651869,6.7708025
1508598811116,ACCEL,-1.2737153,7.575254,6.7133417
1508598811136,ACCEL,-1.292869,7.489063,6.493075
1508598811155,ACCEL,-1.3311762,7.489063,6.4547677
1508598811175,ACCEL,-1.2545617,7.4986396,6.5122285
1508598811195,ACCEL,-1.1013328,7.6135616,6.531382
1508598811216,ACCEL,-1.0342951,7.8912888,6.9048777
1508598811235,ACCEL,-1.1300632,7.690176,6.981492
1508598811254,ACCEL,-1.13964,7.5944076,6.8186865
1508598811274,ACCEL,-1.091756,7.690176,6.7708025
1508598811292,MAG,3.6,-36.899998,-19.199999
1508598811294,ACCEL,-1.0630256,7.785944,6.703765
1508598811314,ACCEL,-0.9864111,7.73806,6.7324953
1508598811333,ACCEL,-1.0151415,7.7572136,6.9144545
1508598811353,ACCEL,-1.1204864,7.5848308,6.7803793
1508598811373,ACCEL,-1.1587936,7.6231384,6.8186865
1508598811393,ACCEL,-1.1109096,7.747637,7.038953
1508598811413,ACCEL,-1.0342951,7.7189064,7.029376
1508598811433,ACCEL,-1.043872,7.632715,6.8186865
1508598811452,ACCEL,-1.1300632,7.651869,6.5505357
1508598811472,ACCEL,-1.13964,7.5944076,6.655881
1508598811492,ACCEL,-1.1683705,7.5944076,6.8665705
1508598811492,MAG,3.3,-36.96,-19.199999
1508598811511,ACCEL,-1.2545617,7.747637,6.1004257
1508598811532,ACCEL,-1.8387469,7.785944,5.161899
1508598811551,ACCEL,-1.388637,7.843405,7.07726
